property_id,location.address.city,location.address.postal_code,location.address.state_code,location.address.coordinate.lat,location.address.coordinate.lon,description.type,description.sqft,description.lot_sqft,description.beds,description.baths,list_price,estimate.estimate,flags.is_price_reduced,flags.is_foreclosure,flags.is_new_listing,price_reduced_amount,list_date,last_sold_price,href
5202187676,Miami,33147,FL,25.841822,-80.222787,single_family,804.0,3485.0,2.0,1.0,350000,362200.0,,,True,,2026-01-21T01:04:14.000000Z,45000.0,https://www.realtor.com/realestateandhomes-detail/1478-NW-74th-St_Miami_FL_33147_M52021-87676
6515351993,Miami,33137,FL,25.806422,-80.186024,condos,1646.0,,3.0,4.0,1550000,1432600.0,,,True,,2026-01-21T01:04:14.000000Z,1300000.0,https://www.realtor.com/realestateandhomes-detail/650-NE-32nd-St-Unit-2101_Miami_FL_33137_M65153-51993
5424151334,Miami,33135,FL,25.767831,-80.241613,multi_family,2442.0,,4.0,2.0,540000,606400.0,,,True,,2026-01-21T01:04:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/Miami_FL_33135_M54241-51334
6100015944,Miami,33157,FL,25.582249,-80.376063,condos,800.0,,2.0,2.0,165000,158900.0,,,True,,2026-01-21T01:04:14.000000Z,138000.0,https://www.realtor.com/realestateandhomes-detail/19715-SW-114th-Ave-Apt-357_Miami_FL_33157_M61000-15944
6874436835,Miami,33176,FL,25.636079,-80.373377,single_family,975.0,7992.0,3.0,1.0,530000,501000.0,,,True,,2026-01-21T00:57:37.000000Z,368000.0,https://www.realtor.com/realestateandhomes-detail/14240-Graves-Dr_Miami_FL_33176_M68744-36835
9303250101,Miami,33172,FL,25.777188,-80.358996,condos,1402.0,,3.0,2.0,375000,,,,True,,2026-01-21T00:22:36.000000Z,,https://www.realtor.com/realestateandhomes-detail/9937-NW-9th-St-Cir-13-19_Miami_FL_33172_M93032-50101
5126936366,Miami,33165,FL,25.737239,-80.337896,single_family,1244.0,5227.0,3.0,1.0,585000,594500.0,,,True,,2026-01-21T00:22:36.000000Z,,https://www.realtor.com/realestateandhomes-detail/3521-SW-88th-Ct_Miami_FL_33165_M51269-36366
6787201819,Miami,33134,FL,25.766083,-80.285095,single_family,1217.0,5227.0,2.0,1.0,559000,609500.0,,,True,,2026-01-21T00:22:36.000000Z,,https://www.realtor.com/realestateandhomes-detail/5561-SW-5th-Ter_Coral-Gables_FL_33134_M67872-01819
6846589360,Miami,33125,FL,25.785214,-80.225903,condos,1022.0,,2.0,2.0,460000,,,,True,,2026-01-20T23:44:49.000000Z,,https://www.realtor.com/realestateandhomes-detail/1861-NW-S-River-Dr-Unit-2505_Miami_FL_33125_M68465-89360
5361857199,Miami,33145,FL,25.753362,-80.219093,townhomes,2237.0,,3.0,4.0,1677000,1616900.0,,,True,,2026-01-20T23:44:49.000000Z,697500.0,https://www.realtor.com/realestateandhomes-detail/1431-SW-20th-St_Miami_FL_33145_M53618-57199
5276796934,Miami,33137,FL,25.802621,-80.186895,condos,1432.0,,3.0,3.0,839900,827500.0,,,True,,2026-01-20T23:44:49.000000Z,850000.0,https://www.realtor.com/realestateandhomes-detail/600-NE-27th-St-Apt-2904_Miami_FL_33137_M52767-96934
5466023729,Miami,33177,FL,25.641766,-80.515172,land,,209567.0,,,700000,,,,True,,2026-01-20T23:22:34.000000Z,550000.0,https://www.realtor.com/realestateandhomes-detail/13105-SW-199th-Ter_Miami_FL_33177_M54660-23729
5450592330,Miami,33177,FL,25.597339,-80.428595,single_family,1486.0,5663.0,3.0,2.0,750000,700600.0,,,True,,2026-01-20T23:22:34.000000Z,515600.0,https://www.realtor.com/realestateandhomes-detail/18252-SW-146th-Ave_Miami_FL_33177_M54505-92330
5092542530,Coconut Grove,33133,FL,25.7435,-80.220401,single_family,2992.0,7405.0,3.0,3.0,4995000,2512500.0,,,True,,2026-01-20T23:01:55.000000Z,355000.0,https://www.realtor.com/realestateandhomes-detail/1680-Onaway-Dr_Coconut-Grove_FL_33133_M50925-42530
5039834486,Miami,33175,FL,25.739291,-80.409573,single_family,2226.0,9583.0,4.0,3.0,1165000,858700.0,,,True,,2026-01-20T23:01:55.000000Z,187200.0,https://www.realtor.com/realestateandhomes-detail/3097-SW-132nd-Pl_Miami_FL_33175_M50398-34486
9235362050,Miami,33137,FL,25.829632,-80.181188,land,,13504.0,,,5990000,,,,True,,2026-01-20T23:01:55.000000Z,1800000.0,https://www.realtor.com/realestateandhomes-detail/5810-N-Bayshore-Dr_Miami_FL_33137_M92353-62050
5635967802,Miami,33136,FL,25.790187,-80.197293,single_family,1480.0,3920.0,3.0,2.0,1050000,771700.0,,,True,,2026-01-20T23:01:55.000000Z,165000.0,https://www.realtor.com/realestateandhomes-detail/1541-NW-1st-Ct_Miami_FL_33136_M56359-67802
6325115962,Miami,33132,FL,25.776373,-80.188828,condos,802.0,,1.0,1.0,449000,369000.0,,,True,,2026-01-20T23:01:55.000000Z,301000.0,https://www.realtor.com/realestateandhomes-detail/253-NE-2nd-St-Apt-1007_Miami_FL_33132_M63251-15962
9119274299,Miami,33185,FL,25.723206,-80.452918,single_family,2306.0,6970.0,4.0,4.0,990000,876600.0,,,True,,2026-01-20T23:01:55.000000Z,910000.0,https://www.realtor.com/realestateandhomes-detail/4451-SW-159th-Path_Miami_FL_33185_M91192-74299
5636526791,Miami,33126,FL,25.779025,-80.274617,condos,782.0,,2.0,2.0,245000,247400.0,,,True,,2026-01-20T22:40:49.000000Z,35000.0,https://www.realtor.com/realestateandhomes-detail/4845-NW-7th-St-Apt-106_Miami_FL_33126_M56365-26791
9227655984,Miami,33177,FL,25.569268,-80.387262,multi_family,2964.0,,8.0,4.0,949000,904000.0,,,True,,2026-01-20T22:40:49.000000Z,,https://www.realtor.com/realestateandhomes-detail/12047-SW-213th-St_Miami_FL_33177_M92276-55984
5188216097,Miami,33157,FL,25.616693,-80.353532,single_family,1025.0,9148.0,3.0,1.0,649000,627900.0,,,True,,2026-01-20T22:20:09.000000Z,135500.0,https://www.realtor.com/realestateandhomes-detail/9900-SW-164th-Ter_Miami_FL_33157_M51882-16097
6436727459,Miami,33131,FL,25.769084,-80.188605,condos,1825.0,,3.0,3.0,1890000,1816500.0,,,True,,2026-01-20T22:20:09.000000Z,1228800.0,https://www.realtor.com/realestateandhomes-detail/465-Brickell-Ave-Apt-2101_Miami_FL_33131_M64367-27459
5280195566,Miami,33176,FL,25.688201,-80.362676,condos,890.0,,2.0,1.0,275000,242300.0,,,True,,2026-01-20T22:20:09.000000Z,250000.0,https://www.realtor.com/realestateandhomes-detail/10431-N-Kendall-Dr-Apt-D314_Miami_FL_33176_M52801-95566
6017692420,Miami,33185,FL,25.736666,-80.443181,single_family,2523.0,4792.0,4.0,3.0,750000,729400.0,,,True,,2026-01-20T22:20:09.000000Z,,https://www.realtor.com/realestateandhomes-detail/15364-SW-32nd-Ter_Miami_FL_33185_M60176-92420
5939828367,Miami,33133,FL,25.7324,-80.235088,condos,2640.0,,3.0,4.0,5200000,4721400.0,,,True,,2026-01-20T22:20:09.000000Z,1460000.0,https://www.realtor.com/realestateandhomes-detail/2627-S-Bayshore-Dr-Apt-1803_Miami_FL_33133_M59398-28367
5256534046,Miami,33133,FL,25.733928,-80.24607,townhomes,1380.0,,2.0,3.0,900000,892700.0,,,True,,2026-01-20T22:20:09.000000Z,410000.0,https://www.realtor.com/realestateandhomes-detail/3076-McDonald-St-B_Miami_FL_33133_M52565-34046
5206320036,Miami,33196,FL,25.658212,-80.438578,townhomes,1827.0,,4.0,3.0,550000,561100.0,,,True,,2026-01-20T22:20:09.000000Z,408000.0,https://www.realtor.com/realestateandhomes-detail/11656-SW-151st-Ave_Miami_FL_33196_M52063-20036
9663547351,Miami,33179,FL,25.966017,-80.190173,townhomes,1662.0,,3.0,4.0,510000,513500.0,,,True,,2026-01-20T22:20:09.000000Z,,https://www.realtor.com/realestateandhomes-detail/582-NE-207th-St_Miami_FL_33179_M96635-47351
9549393421,Miami,33167,FL,25.872383,-80.227661,single_family,1230.0,,3.0,3.0,451000,,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/1759-NW-107th-St_Miami_FL_33167_M95493-93421
9663046388,Miami,33130,FL,25.767824,-80.195305,condos,1549.0,,3.0,3.0,2648000,,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/99-SW-7th-St-4003_Miami_FL_33130_M96630-46388
9949761858,Miami,33186,FL,25.685574,-80.396767,condos,1340.0,,2.0,2.0,425000,,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/8810-SW-123rd-Ct-Apt-103M_Miami_FL_33186_M99497-61858
6550182201,Miami,33133,FL,25.723365,-80.260199,single_family,5792.0,14810.0,6.0,7.0,8950000,2092200.0,,,True,,2026-01-20T21:55:11.000000Z,850000.0,https://www.realtor.com/realestateandhomes-detail/4150-Loquat-Ave_Miami_FL_33133_M65501-82201
6475331369,Miami,33150,FL,25.846742,-80.205721,land,,3920.0,,,399000,390000.0,,,True,,2026-01-20T21:55:11.000000Z,370000.0,https://www.realtor.com/realestateandhomes-detail/7828-NW-5th-Ave-Apt-4_Miami_FL_33150_M64753-31369
6442787471,Miami,33157,FL,25.599694,-80.370246,townhomes,1308.0,,3.0,2.0,439900,366100.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/18213-SW-109th-Path_Miami_FL_33157_M64427-87471
6148284053,Miami,33173,FL,25.689841,-80.355405,single_family,1786.0,8276.0,5.0,3.0,799000,766400.0,,,True,,2026-01-20T21:55:11.000000Z,139500.0,https://www.realtor.com/realestateandhomes-detail/8525-SW-100th-Ave_Miami_FL_33173_M61482-84053
5817352517,Miami,33127,FL,25.823583,-80.197728,single_family,1833.0,4792.0,4.0,3.0,995000,,,,True,,2026-01-20T21:55:11.000000Z,123000.0,https://www.realtor.com/realestateandhomes-detail/95-NW-52nd-St_Miami_FL_33127_M58173-52517
6429567386,Miami,33143,FL,25.695372,-80.296237,single_family,1416.0,7841.0,4.0,2.0,1329000,1195400.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/8115-SW-63rd-Pl_Miami_FL_33143_M64295-67386
5491047369,Miami,33167,FL,25.872568,-80.241566,single_family,,7841.0,4.0,2.0,595000,360000.0,,,True,,2026-01-20T21:55:11.000000Z,350000.0,https://www.realtor.com/realestateandhomes-detail/2600-NW-108th-St_Miami_FL_33167_M54910-47369
5184862162,Miami,33157,FL,25.619251,-80.354636,single_family,1078.0,7405.0,3.0,1.0,498900,452900.0,,,True,,2026-01-20T21:55:11.000000Z,58000.0,https://www.realtor.com/realestateandhomes-detail/9940-SW-162nd-St_Miami_FL_33157_M51848-62162
5371647289,Miami,33167,FL,25.893225,-80.232991,single_family,1184.0,10454.0,3.0,2.0,455000,440300.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/13025-NW-21st-Ave_Miami_FL_33167_M53716-47289
9636420060,Miami,33138,FL,25.845018,-80.193361,land,,4356.0,,,450000,,,,True,,2026-01-20T21:55:11.000000Z,18000.0,https://www.realtor.com/realestateandhomes-detail/167-NE-76th-St_Miami_FL_33138_M96364-20060
6472274156,Miami,33143,FL,25.702929,-80.280114,land,,12502.0,,,2250000,2065600.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/5335-SW-74th-St_Miami_FL_33143_M64722-74156
6610694388,Miami,33177,FL,25.61874,-80.42496,single_family,1420.0,4792.0,3.0,2.0,609000,554000.0,,,True,,2026-01-20T21:55:11.000000Z,115000.0,https://www.realtor.com/realestateandhomes-detail/14344-SW-159th-Ter_Miami_FL_33177_M66106-94388
5624276262,Miami,33183,FL,25.708698,-80.403042,townhomes,1199.0,,2.0,2.0,460000,428100.0,,,True,,2026-01-20T21:55:11.000000Z,242500.0,https://www.realtor.com/realestateandhomes-detail/12909-SW-64th-Ln_Miami_FL_33183_M56242-76262
6536006040,Miami,33131,FL,25.760337,-80.189345,condos,3415.0,,4.0,5.0,4600000,3996100.0,,,True,,2026-01-20T21:55:11.000000Z,3975000.0,https://www.realtor.com/realestateandhomes-detail/1331-Brickell-Bay-Dr-Apt-3811_Miami_FL_33131_M65360-06040
6487157910,Aventura,33180,FL,25.948952,-80.138409,condos,1680.0,,3.0,3.0,1250000,643000.0,,,True,,2026-01-20T21:55:11.000000Z,695000.0,https://www.realtor.com/realestateandhomes-detail/Miami_FL_33180_M64871-57910
5870113599,Miami,33137,FL,25.803847,-80.18741,condos,1095.0,,2.0,2.0,750000,733100.0,,,True,,2026-01-20T21:55:11.000000Z,520000.0,https://www.realtor.com/realestateandhomes-detail/460-NE-28th-St-Apt-2607_Miami_FL_33137_M58701-13599
5178490939,Miami,33137,FL,25.795596,-80.188108,condos,1427.0,,3.0,2.0,830000,783600.0,,,True,,2026-01-20T21:55:11.000000Z,570000.0,https://www.realtor.com/realestateandhomes-detail/2000-N-Bayshore-Dr-Apt-621_Miami_FL_33137_M51784-90939
5742595630,Miami,33183,FL,25.70863,-80.419032,townhomes,1308.0,,2.0,3.0,427800,448000.0,,,True,,2026-01-20T21:55:11.000000Z,207500.0,https://www.realtor.com/realestateandhomes-detail/6309-SW-138th-Pl_Miami_FL_33183_M57425-95630
6472274156,Miami,33143,FL,25.702929,-80.280114,single_family,2159.0,12632.0,3.0,2.0,2250000,2065600.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/5335-SW-74th-St_Miami_FL_33143_M64722-74156
5510566499,Miami,33186,FL,25.683496,-80.386831,townhomes,1588.0,,3.0,2.0,499000,496700.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/11769-SW-91st-Ter_Miami_FL_33186_M55105-66499
6451680611,Miami,33186,FL,25.627676,-80.424615,single_family,1567.0,4356.0,3.0,2.0,585000,586100.0,,,True,,2026-01-20T21:55:11.000000Z,310000.0,https://www.realtor.com/realestateandhomes-detail/14954-SW-142nd-Pl_Miami_FL_33186_M64516-80611
6564062832,Miami,33196,FL,25.663629,-80.433236,single_family,2102.0,5663.0,5.0,3.0,834999,831800.0,,,True,,2026-01-20T21:55:11.000000Z,318000.0,https://www.realtor.com/realestateandhomes-detail/14716-SW-111th-Ter_Miami_FL_33196_M65640-62832
6411958630,Miami,33129,FL,25.755146,-80.211032,single_family,4033.0,7841.0,5.0,4.0,2700000,2618000.0,,,True,,2026-01-20T21:55:11.000000Z,1295000.0,https://www.realtor.com/realestateandhomes-detail/360-SW-28th-Rd_Miami_FL_33129_M64119-58630
6788860746,Miami,33129,FL,25.760079,-80.198439,condos,714.0,,1.0,1.0,375000,382000.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/201-SW-17th-Rd-Unit-603_Miami_FL_33129_M67888-60746
5263070627,Miami,33156,FL,25.686586,-80.314596,condos,882.0,,1.0,1.0,370000,346900.0,,,True,,2026-01-20T21:55:11.000000Z,340000.0,https://www.realtor.com/realestateandhomes-detail/9066-SW-73rd-Ct-Apt-504_Miami_FL_33156_M52630-70627
9519761916,Miami,33167,FL,25.886159,-80.238189,townhomes,1437.0,,3.0,3.0,535000,499400.0,,,True,,2026-01-20T21:55:11.000000Z,500900.0,https://www.realtor.com/realestateandhomes-detail/2347-NW-122nd-Ter_Miami_FL_33167_M95197-61916
6792663985,Miami,33177,FL,25.60886,-80.426061,single_family,1781.0,5227.0,4.0,2.0,599000,583100.0,,,True,,2026-01-20T21:55:11.000000Z,23600.0,https://www.realtor.com/realestateandhomes-detail/17055-SW-144th-Ct_Miami_FL_33177_M67926-63985
6949180454,Miami,33156,FL,25.674516,-80.322015,townhomes,970.0,,2.0,2.0,379999,429300.0,,,True,,2026-01-20T21:55:11.000000Z,244000.0,https://www.realtor.com/realestateandhomes-detail/7858-SW-102nd-Ln_Miami_FL_33156_M69491-80454
6239310229,Miami,33161,FL,25.878393,-80.174178,multi_family,3136.0,,8.0,6.0,999000,978200.0,,,True,,2026-01-20T21:55:11.000000Z,95500.0,https://www.realtor.com/realestateandhomes-detail/1183-NE-111th-St_Miami_FL_33161_M62393-10229
6532547706,Miami,33186,FL,25.63298,-80.410078,single_family,2106.0,8276.0,3.0,2.0,750000,729500.0,,,False,,2026-01-20T21:55:11.000000Z,555000.0,https://www.realtor.com/realestateandhomes-detail/13466-SW-144th-Ter_Miami_FL_33186_M65325-47706
6414438665,Miami,33142,FL,25.817356,-80.221967,land,,9583.0,,,350000,,,,True,,2026-01-20T21:55:11.000000Z,229000.0,https://www.realtor.com/realestateandhomes-detail/4612-NW-15th-Ave_Miami_FL_33142_M64144-38665
5619217081,Miami,33133,FL,25.742397,-80.241812,multi_family,1680.0,,4.0,2.0,945000,712900.0,,,True,,2026-01-20T21:55:11.000000Z,142500.0,https://www.realtor.com/realestateandhomes-detail/2671-SW-30th-Ave_Miami_FL_33133_M56192-17081
5521075495,Miami,33186,FL,25.682265,-80.392977,single_family,2268.0,7841.0,3.0,2.0,870000,710900.0,,,True,,2026-01-20T21:55:11.000000Z,84000.0,https://www.realtor.com/realestateandhomes-detail/12210-SW-92nd-St_Miami_FL_33186_M55210-75495
5515049785,Miami,33183,FL,25.70294,-80.399957,single_family,1183.0,2178.0,3.0,2.0,545000,491500.0,,,True,,2026-01-20T21:55:11.000000Z,80000.0,https://www.realtor.com/realestateandhomes-detail/12736-SW-68th-Ln_Miami_FL_33183_M55150-49785
6460935985,Miami,33193,FL,25.69362,-80.439832,condos,877.0,,2.0,2.0,245000,261500.0,,,True,,2026-01-20T21:55:11.000000Z,132000.0,https://www.realtor.com/realestateandhomes-detail/15221-SW-80th-St-Apt-313_Miami_FL_33193_M64609-35985
6248813044,Miami,33161,FL,25.876332,-80.172391,multi_family,1588.0,,6.0,4.0,799000,826400.0,,,True,,2026-01-20T21:55:11.000000Z,128000.0,https://www.realtor.com/realestateandhomes-detail/1250-NE-110th-St_Miami_FL_33161_M62488-13044
6442376904,Miami,33142,FL,25.823334,-80.228296,multi_family,1394.0,,4.0,2.0,599000,569500.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/1894-NW-53rd-St_Miami_FL_33142_M64423-76904
6140418615,Miami,33131,FL,25.768568,-80.186447,condos,878.0,,1.0,2.0,520000,485600.0,,,True,,2026-01-20T21:55:11.000000Z,330000.0,https://www.realtor.com/realestateandhomes-detail/801-Brickell-Key-Blvd-Apt-1005_Miami_FL_33131_M61404-18615
5911325852,Miami,33137,FL,25.828371,-80.189023,multi_family,1190.0,,4.0,2.0,525000,433300.0,,,True,,2026-01-20T21:55:11.000000Z,420000.0,https://www.realtor.com/realestateandhomes-detail/348-NE-58th-St_Miami_FL_33137_M59113-25852
9385015698,Miami,33132,FL,25.780293,-80.191849,condos,907.0,,2.0,2.0,1299000,1256600.0,,,True,,2026-01-20T21:55:11.000000Z,955000.0,https://www.realtor.com/realestateandhomes-detail/159-NE-6th-St-Unit-5101_Miami_FL_33132_M93850-15698
5458665925,Miami,33172,FL,25.777027,-80.338193,condos,1171.0,,2.0,2.0,269000,268200.0,,,True,,2026-01-20T21:55:11.000000Z,76000.0,https://www.realtor.com/realestateandhomes-detail/8895-Fontainebleau-Blvd-Apt-407_Miami_FL_33172_M54586-65925
6964459491,Miami,33176,FL,25.665087,-80.380625,townhomes,1380.0,,2.0,2.0,529000,474000.0,,,True,,2026-01-20T21:55:11.000000Z,285000.0,https://www.realtor.com/realestateandhomes-detail/11416-SW-110th-Ln_Miami_FL_33176_M69644-59491
5372272587,Miami,33157,FL,25.610747,-80.357646,single_family,2210.0,8276.0,5.0,4.0,600000,601700.0,,,True,,2026-01-20T21:55:11.000000Z,350000.0,https://www.realtor.com/realestateandhomes-detail/10215-SW-171st-St_Miami_FL_33157_M53722-72587
6939893102,Miami,33133,FL,25.729653,-80.237883,condos,2114.0,,2.0,3.0,2950000,3018700.0,,,True,,2026-01-20T21:55:11.000000Z,1250000.0,https://www.realtor.com/realestateandhomes-detail/3400-SW-27th-Ave-Apt-1902_Miami_FL_33133_M69398-93102
5609664864,Miami,33179,FL,25.957501,-80.158425,single_family,2099.0,10890.0,4.0,3.0,1350000,1058300.0,,,False,,2026-01-20T21:55:11.000000Z,403000.0,https://www.realtor.com/realestateandhomes-detail/2180-NE-197th-Ter_Miami_FL_33179_M56096-64864
5543783599,Miami,33132,FL,25.782486,-80.190067,condos,1208.0,,2.0,2.0,830000,650400.0,,,True,,2026-01-20T21:55:11.000000Z,600000.0,https://www.realtor.com/realestateandhomes-detail/888-Biscayne-Blvd-Apt-2404_Miami_FL_33132_M55437-83599
6524635431,Miami,33130,FL,25.761221,-80.193659,condos,1711.0,,3.0,3.0,1835903,1709600.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/1300-S-Miami-Ave-Unit-5110_Miami_FL_33130_M65246-35431
5641128692,Miami,33179,FL,25.966257,-80.16347,single_family,2290.0,8276.0,4.0,2.0,1149000,865000.0,,,True,,2026-01-20T21:55:11.000000Z,480000.0,https://www.realtor.com/realestateandhomes-detail/1920-NE-206th-Ter_Miami_FL_33179_M56411-28692
6868236167,Miami,33155,FL,25.736233,-80.292601,single_family,1519.0,6098.0,3.0,2.0,1295000,1252000.0,,,True,,2026-01-20T21:55:11.000000Z,300000.0,https://www.realtor.com/realestateandhomes-detail/6055-SW-38th-St_Miami_FL_33155_M68682-36167
6950982518,Miami,33145,FL,25.759406,-80.22407,single_family,1274.0,5227.0,3.0,2.0,799000,794500.0,,,True,,2026-01-20T21:55:11.000000Z,535000.0,https://www.realtor.com/realestateandhomes-detail/1786-SW-14th-Ter_Miami_FL_33145_M69509-82518
6456254813,Miami,33131,FL,25.769084,-80.188605,condos,1168.0,,2.0,2.0,900000,872800.0,,,True,,2026-01-20T21:55:11.000000Z,490200.0,https://www.realtor.com/realestateandhomes-detail/475-Brickell-Ave-Apt-4215_Miami_FL_33131_M64562-54813
5189707988,Miami,33137,FL,25.795596,-80.188108,condos,1047.0,,2.0,2.0,499900,483500.0,,,True,,2026-01-20T21:55:11.000000Z,525000.0,https://www.realtor.com/realestateandhomes-detail/2000-N-Bayshore-Dr-Apt-1105_Miami_FL_33137_M51897-07988
9802515804,Miami,33137,FL,25.802134,-80.185936,condos,2361.0,,3.0,5.0,3350000,2539100.0,,,True,,2026-01-20T21:55:11.000000Z,,https://www.realtor.com/realestateandhomes-detail/700-NE-26th-Ter-Unit-4701_Miami_FL_33137_M98025-15804
5979010769,Miami,33193,FL,25.684684,-80.45005,single_family,1790.0,1742.0,3.0,3.0,539000,530900.0,,,True,,2026-01-20T21:55:11.000000Z,160000.0,https://www.realtor.com/realestateandhomes-detail/8735-SW-158th-Path_Miami_FL_33193_M59790-10769
9930991579,Miami,33185,FL,,,land,,43560.0,,,100000,,,,True,,2026-01-20T21:10:57.000000Z,,https://www.realtor.com/realestateandhomes-detail/Miami_FL_33185_M99309-91579
5207307632,Miami,33185,FL,25.717904,-80.443293,single_family,1392.0,3920.0,3.0,2.0,699000,590400.0,,,True,,2026-01-20T21:10:57.000000Z,627000.0,https://www.realtor.com/realestateandhomes-detail/4917-SW-154th-Ave_Miami_FL_33185_M52073-07632
5509683489,Miami,33183,FL,25.702321,-80.40989,single_family,1558.0,8276.0,3.0,2.0,750000,696100.0,,,True,,2026-01-20T21:10:57.000000Z,670000.0,https://www.realtor.com/realestateandhomes-detail/6815-SW-134th-Ct_Miami_FL_33183_M55096-83489
6405095216,Miami,33131,FL,25.76284,-80.192659,condos,849.0,,1.0,2.0,519000,540900.0,,,True,,2026-01-20T21:10:57.000000Z,330000.0,https://www.realtor.com/realestateandhomes-detail/1080-Brickell-Ave-Unit-209_Miami_FL_33131_M64050-95216
6636718762,Miami,33125,FL,25.787134,-80.223798,land,,19166400.0,,,1100,,,,True,,2026-01-20T21:10:57.000000Z,80000.0,https://www.realtor.com/realestateandhomes-detail/1700-NW-North-River-Dr-41_Miami_FL_33125_M66367-18762
5753451392,Miami,33155,FL,25.728523,-80.286571,single_family,2574.0,12197.0,4.0,3.0,1597000,1385200.0,,,True,,2026-01-20T21:10:57.000000Z,210000.0,https://www.realtor.com/realestateandhomes-detail/5700-SW-45th-Ter_Miami_FL_33155_M57534-51392
6114519670,Miami,33172,FL,25.779029,-80.35679,single_family,2641.0,4356.0,4.0,4.0,890000,814200.0,,,True,,2026-01-20T21:10:57.000000Z,805000.0,https://www.realtor.com/realestateandhomes-detail/9866-NW-10th-St_Miami_FL_33172_M61145-19670
6858535650,Miami,33175,FL,25.746967,-80.39249,townhomes,1200.0,,3.0,2.0,447000,425800.0,,,True,,2026-01-20T21:10:57.000000Z,357000.0,https://www.realtor.com/realestateandhomes-detail/12241-SW-24th-Ter-39_Miami_FL_33175_M68585-35650
6882439566,Miami,33129,FL,25.76019,-80.202546,single_family,,6534.0,3.0,2.0,1299000,867000.0,,,True,,2026-01-20T21:10:57.000000Z,860000.0,https://www.realtor.com/realestateandhomes-detail/331-SW-19th-Rd_Miami_FL_33129_M68824-39566
6041278702,Miami,33179,FL,25.955691,-80.187039,condos,1562.0,,3.0,2.0,325000,337800.0,,,True,,2026-01-20T21:10:57.000000Z,120000.0,https://www.realtor.com/realestateandhomes-detail/671-NE-195th-St-Apt-329E_Miami_FL_33179_M60412-78702
6636765506,Miami,33131,FL,25.767964,-80.183887,condos,700.0,,1.0,2.0,365000,383500.0,,,True,,2026-01-20T21:10:57.000000Z,290000.0,https://www.realtor.com/realestateandhomes-detail/540-Brickell-Key-Dr-Apt-705_Miami_FL_33131_M66367-65506
9526860896,Miami,33179,FL,25.965392,-80.190834,townhomes,1478.0,,3.0,3.0,580000,509000.0,,,True,,2026-01-20T21:10:57.000000Z,361500.0,https://www.realtor.com/realestateandhomes-detail/544-NE-206th-Ln_Miami_FL_33179_M95268-60896
9237124273,Miami,33128,FL,,,condos,558.0,,1.0,1.0,589000,,,,True,,2026-01-20T20:38:14.000000Z,,https://www.realtor.com/realestateandhomes-detail/Unit-2507_Miami_FL_33128_M92371-24273
5867283805,Miami,33133,FL,25.738295,-80.247259,multi_family,2980.0,,6.0,4.0,965000,871500.0,,,True,,2026-01-20T20:32:28.000000Z,157000.0,https://www.realtor.com/realestateandhomes-detail/2826-SW-32nd-Ct_Miami_FL_33133_M58672-83805
6925511505,Miami,33185,FL,25.723263,-80.461636,single_family,2339.0,5978.0,3.0,3.0,1050000,784800.0,,,True,,2026-01-20T18:31:37.000000Z,383900.0,https://www.realtor.com/realestateandhomes-detail/4429-SW-165th-Ct_Miami_FL_33185_M69255-11505
5611055076,Miami,33180,FL,25.959927,-80.152174,single_family,2654.0,9750.0,5.0,4.0,2400000,1465400.0,,,True,,2026-01-20T17:34:48.000000Z,1365000.0,https://www.realtor.com/realestateandhomes-detail/2451-NE-199th-St_Miami_FL_33180_M56110-55076
9898617704,Miami,33137,FL,25.800154,-80.18589,condos,3225.0,,4.0,6.0,5499999,,,,True,,2026-01-20T04:35:12.000000Z,,https://www.realtor.com/realestateandhomes-detail/700-NE-24th-St-Unit-5801_Miami_FL_33137_M98986-17704
5890910932,Miami,33179,FL,25.956501,-80.18944,condos,1197.0,,2.0,2.0,279000,253200.0,,,True,,2026-01-20T02:49:42.000000Z,255000.0,https://www.realtor.com/realestateandhomes-detail/665-NE-195th-St-Apt-326_Miami_FL_33179_M58909-10932
5623490529,Miami,33168,FL,25.882873,-80.203743,single_family,768.0,9148.0,4.0,2.0,425000,486000.0,,,True,,2026-01-20T02:49:42.000000Z,71200.0,https://www.realtor.com/realestateandhomes-detail/250-NW-118th-St_Miami_FL_33168_M56234-90529
